Event,Detector,Constant,ObservedCount,ExpectedPerSegment,StdPerSegment,ZScore,ChiSquareApprox,PValueApprox
170412-v1,H1,Golden Ratio Conjugate,1,49.159,6.830001390922259,-7.051096660684144,49.71796411831109,1.7751312306732286e-12
170412-v1,H1,Golden Ratio Conjugate,5,49.159,6.830001390922259,-6.465445242616148,41.80198218526779,1.0100097341265286e-10
170412-v1,H1,Golden Ratio Conjugate,0,49.159,6.830001390922259,-7.197509515201142,51.80414322141098,6.132227122533215e-13
170412-v1,H1,Golden Ratio Conjugate,3,49.159,6.830001390922259,-6.758270951650146,45.674226255918164,1.3964819588633099e-11
170423-v1,H1,Golden Ratio Conjugate,0,49.159,6.830001390922259,-7.197509515201142,51.80414322141098,6.132227122533215e-13
170423-v1,H1,Golden Ratio Conjugate,0,49.159,6.830001390922259,-7.197509515201142,51.80414322141098,6.132227122533215e-13
170423-v1,H1,Golden Ratio Conjugate,1,49.159,6.830001390922259,-7.051096660684144,49.71796411831109,1.7751312306732286e-12
170423-v1,H1,Golden Ratio Conjugate,27,49.159,6.830001390922259,-3.2443624432421756,10.52588766312034,0.0011771385787042441
170423-v1,H1,Golden Ratio Conjugate,0,49.159,6.830001390922259,-7.197509515201142,51.80414322141098,6.132227122533215e-13
170423-v1,H1,Golden Ratio Conjugate,22,49.159,6.830001390922259,-3.9764267158271696,15.81196942634405,6.995854464794726e-05
151008-v1,H1,Plastic Constant,2,6.1115,2.462735826271263,-1.6694847884781334,2.7871794589598777,0.09502134255125923
151008-v1,H1,Plastic Constant,0,6.1115,2.462735826271263,-2.4815897567272556,6.1582877206936395,0.01307977645307756
151008-v1,H1,Plastic Constant,2,6.1115,2.462735826271263,-1.6694847884781334,2.7871794589598777,0.09502134255125923
151008-v1,H1,Plastic Constant,3,6.1115,2.462735826271263,-1.2634323043535722,1.5962611876841777,0.20643386072795533
151008-v1,H1,Plastic Constant,0,6.1115,2.462735826271263,-2.4815897567272556,6.1582877206936395,0.01307977645307756
151008-v1,H1,Plastic Constant,1,6.1115,2.462735826271263,-2.0755372726026944,4.3078549699630315,0.03793676815852989
151012.2-v1,H1,Plastic Constant,2,6.1115,2.462735826271263,-1.6694847884781334,2.7871794589598777,0.09502134255125923
151012.2-v1,H1,Plastic Constant,0,6.1115,2.462735826271263,-2.4815897567272556,6.1582877206936395,0.01307977645307756
151012.2-v1,H1,Plastic Constant,2,6.1115,2.462735826271263,-1.6694847884781334,2.7871794589598777,0.09502134255125923
151012.2-v1,H1,Plastic Constant,2,6.1115,2.462735826271263,-1.6694847884781334,2.7871794589598777,0.09502134255125923
151012.2-v1,H1,Plastic Constant,0,6.1115,2.462735826271263,-2.4815897567272556,6.1582877206936395,0.01307977645307756
151012.2-v1,H1,Plastic Constant,1,6.1115,2.462735826271263,-2.0755372726026944,4.3078549699630315,0.03793676815852989
151116-v1,H1,Plastic Constant,4,6.1115,2.462735826271263,-0.857379820229011,0.7351001561359313,0.39123500808621836
151116-v1,H1,Plastic Constant,0,6.1115,2.462735826271263,-2.4815897567272556,6.1582877206936395,0.01307977645307756
151116-v1,H1,Plastic Constant,2,6.1115,2.462735826271263,-1.6694847884781334,2.7871794589598777,0.09502134255125923
151116-v1,H1,Plastic Constant,3,6.1115,2.462735826271263,-1.2634323043535722,1.5962611876841777,0.20643386072795533
151116-v1,H1,Plastic Constant,0,6.1115,2.462735826271263,-2.4815897567272556,6.1582877206936395,0.01307977645307756
151116-v1,H1,Plastic Constant,1,6.1115,2.462735826271263,-2.0755372726026944,4.3078549699630315,0.03793676815852989
161202-v1,H1,Plastic Constant,3,6.1115,2.462735826271263,-1.2634323043535722,1.5962611876841777,0.20643386072795533
161202-v1,H1,Plastic Constant,0,6.1115,2.462735826271263,-2.4815897567272556,6.1582877206936395,0.01307977645307756
161202-v1,H1,Plastic Constant,2,6.1115,2.462735826271263,-1.6694847884781334,2.7871794589598777,0.09502134255125923
161202-v1,H1,Plastic Constant,1,6.1115,2.462735826271263,-2.0755372726026944,4.3078549699630315,0.03793676815852989
161202-v1,H1,Plastic Constant,0,6.1115,2.462735826271263,-2.4815897567272556,6.1582877206936395,0.01307977645307756
161202-v1,H1,Plastic Constant,2,6.1115,2.462735826271263,-1.6694847884781334,2.7871794589598777,0.09502134255125923
161217-v1,H1,Plastic Constant,1,6.1115,2.462735826271263,-2.0755372726026944,4.3078549699630315,0.03793676815852989
161217-v1,H1,Plastic Constant,0,6.1115,2.462735826271263,-2.4815897567272556,6.1582877206936395,0.01307977645307756
161217-v1,H1,Plastic Constant,3,6.1115,2.462735826271263,-1.2634323043535722,1.5962611876841777,0.20643386072795533
161217-v1,H1,Plastic Constant,0,6.1115,2.462735826271263,-2.4815897567272556,6.1582877206936395,0.01307977645307756
161217-v1,H1,Plastic Constant,0,6.1115,2.462735826271263,-2.4815897567272556,6.1582877206936395,0.01307977645307756
161217-v1,H1,Plastic Constant,0,6.1115,2.462735826271263,-2.4815897567272556,6.1582877206936395,0.01307977645307756
170208-v1,H1,Plastic Constant,4,6.1115,2.462735826271263,-0.857379820229011,0.7351001561359313,0.39123500808621836
170208-v1,H1,Plastic Constant,0,6.1115,2.462735826271263,-2.4815897567272556,6.1582877206936395,0.01307977645307756
170208-v1,H1,Plastic Constant,1,6.1115,2.462735826271263,-2.0755372726026944,4.3078549699630315,0.03793676815852989
170208-v1,H1,Plastic Constant,2,6.1115,2.462735826271263,-1.6694847884781334,2.7871794589598777,0.09502134255125923
170208-v1,H1,Plastic Constant,0,6.1115,2.462735826271263,-2.4815897567272556,6.1582877206936395,0.01307977645307756
170208-v1,H1,Plastic Constant,1,6.1115,2.462735826271263,-2.0755372726026944,4.3078549699630315,0.03793676815852989
170219-v1,H1,Plastic Constant,3,6.1115,2.462735826271263,-1.2634323043535722,1.5962611876841777,0.20643386072795533
170219-v1,H1,Plastic Constant,0,6.1115,2.462735826271263,-2.4815897567272556,6.1582877206936395,0.01307977645307756
170219-v1,H1,Plastic Constant,2,6.1115,2.462735826271263,-1.6694847884781334,2.7871794589598777,0.09502134255125923
170219-v1,H1,Plastic Constant,0,6.1115,2.462735826271263,-2.4815897567272556,6.1582877206936395,0.01307977645307756
170219-v1,H1,Plastic Constant,0,6.1115,2.462735826271263,-2.4815897567272556,6.1582877206936395,0.01307977645307756
170219-v1,H1,Plastic Constant,0,6.1115,2.462735826271263,-2.4815897567272556,6.1582877206936395,0.01307977645307756
170405-v1,H1,Plastic Constant,0,6.1115,2.462735826271263,-2.4815897567272556,6.1582877206936395,0.01307977645307756
170405-v1,H1,Plastic Constant,0,6.1115,2.462735826271263,-2.4815897567272556,6.1582877206936395,0.01307977645307756
170405-v1,H1,Plastic Constant,2,6.1115,2.462735826271263,-1.6694847884781334,2.7871794589598777,0.09502134255125923
170405-v1,H1,Plastic Constant,1,6.1115,2.462735826271263,-2.0755372726026944,4.3078549699630315,0.03793676815852989
170405-v1,H1,Plastic Constant,0,6.1115,2.462735826271263,-2.4815897567272556,6.1582877206936395,0.01307977645307756
170405-v1,H1,Plastic Constant,0,6.1115,2.462735826271263,-2.4815897567272556,6.1582877206936395,0.01307977645307756
170412-v1,H1,Plastic Constant,1,6.1115,2.462735826271263,-2.0755372726026944,4.3078549699630315,0.03793676815852989
170412-v1,H1,Plastic Constant,0,6.1115,2.462735826271263,-2.4815897567272556,6.1582877206936395,0.01307977645307756
170412-v1,H1,Plastic Constant,3,6.1115,2.462735826271263,-1.2634323043535722,1.5962611876841777,0.20643386072795533
170412-v1,H1,Plastic Constant,0,6.1115,2.462735826271263,-2.4815897567272556,6.1582877206936395,0.01307977645307756
170412-v1,H1,Plastic Constant,0,6.1115,2.462735826271263,-2.4815897567272556,6.1582877206936395,0.01307977645307756
170412-v1,H1,Plastic Constant,0,6.1115,2.462735826271263,-2.4815897567272556,6.1582877206936395,0.01307977645307756
170423-v1,H1,Plastic Constant,1,6.1115,2.462735826271263,-2.0755372726026944,4.3078549699630315,0.03793676815852989
170423-v1,H1,Plastic Constant,0,6.1115,2.462735826271263,-2.4815897567272556,6.1582877206936395,0.01307977645307756
170423-v1,H1,Plastic Constant,1,6.1115,2.462735826271263,-2.0755372726026944,4.3078549699630315,0.03793676815852989
170423-v1,H1,Plastic Constant,1,6.1115,2.462735826271263,-2.0755372726026944,4.3078549699630315,0.03793676815852989
170423-v1,H1,Plastic Constant,1,6.1115,2.462735826271263,-2.0755372726026944,4.3078549699630315,0.03793676815852989
170423-v1,H1,Plastic Constant,0,6.1115,2.462735826271263,-2.4815897567272556,6.1582877206936395,0.01307977645307756
151008-v1,H1,Apéry’s Constant (zeta(3)),6,27.7397,5.222618491714668,-4.162605412302002,17.327283818525924,3.146368120393948e-05
151008-v1,H1,Apéry’s Constant (zeta(3)),0,27.7397,5.222618491714668,-5.311454406253714,28.21154790971199,1.0875378110810746e-07
151008-v1,H1,Apéry’s Constant (zeta(3)),6,27.7397,5.222618491714668,-4.162605412302002,17.327283818525924,3.146368120393948e-05
151008-v1,H1,Apéry’s Constant (zeta(3)),11,27.7397,5.222618491714668,-3.2052312506755767,10.273507370307321,0.0013495400793719402
151008-v1,H1,Apéry’s Constant (zeta(3)),0,27.7397,5.222618491714668,-5.311454406253714,28.21154790971199,1.0875378110810746e-07
151008-v1,H1,Apéry’s Constant (zeta(3)),12,27.7397,5.222618491714668,-3.0137564183502916,9.082727749147578,0.002580348848981816
151012.2-v1,H1,Apéry’s Constant (zeta(3)),6,27.7397,5.222618491714668,-4.162605412302002,17.327283818525924,3.146368120393948e-05
151012.2-v1,H1,Apéry’s Constant (zeta(3)),0,27.7397,5.222618491714668,-5.311454406253714,28.21154790971199,1.0875378110810746e-07
151012.2-v1,H1,Apéry’s Constant (zeta(3)),3,27.7397,5.222618491714668,-4.737029909277858,22.43945236139299,2.1687316846943123e-06
151012.2-v1,H1,Apéry’s Constant (zeta(3)),8,27.7397,5.222618491714668,-3.7796557476514323,14.285797570754507,0.00015704533538025539
151012.2-v1,H1,Apéry’s Constant (zeta(3)),0,27.7397,5.222618491714668,-5.311454406253714,28.21154790971199,1.0875378110810746e-07
151012.2-v1,H1,Apéry’s Constant (zeta(3)),6,27.7397,5.222618491714668,-4.162605412302002,17.327283818525924,3.146368120393948e-05
151116-v1,H1,Apéry’s Constant (zeta(3)),10,27.7397,5.222618491714668,-3.396706083000862,11.53761221429506,0.0006820217981515777
151116-v1,H1,Apéry’s Constant (zeta(3)),0,27.7397,5.222618491714668,-5.311454406253714,28.21154790971199,1.0875378110810746e-07
151116-v1,H1,Apéry’s Constant (zeta(3)),10,27.7397,5.222618491714668,-3.396706083000862,11.53761221429506,0.0006820217981515777
151116-v1,H1,Apéry’s Constant (zeta(3)),14,27.7397,5.222618491714668,-2.630806753699721,6.921144175312064,0.008518245696490127
151116-v1,H1,Apéry’s Constant (zeta(3)),0,27.7397,5.222618491714668,-5.311454406253714,28.21154790971199,1.0875378110810746e-07
151116-v1,H1,Apéry’s Constant (zeta(3)),14,27.7397,5.222618491714668,-2.630806753699721,6.921144175312064,0.008518245696490127
161202-v1,H1,Apéry’s Constant (zeta(3)),7,27.7397,5.222618491714668,-3.971130579976718,15.769878083226223,7.153235603285884e-05
161202-v1,H1,Apéry’s Constant (zeta(3)),0,27.7397,5.222618491714668,-5.311454406253714,28.21154790971199,1.0875378110810746e-07
161202-v1,H1,Apéry’s Constant (zeta(3)),6,27.7397,5.222618491714668,-4.162605412302002,17.327283818525924,3.146368120393948e-05
161202-v1,H1,Apéry’s Constant (zeta(3)),4,27.7397,5.222618491714668,-4.545555076952573,20.662070957609316,5.4790667008284885e-06
161202-v1,H1,Apéry’s Constant (zeta(3)),0,27.7397,5.222618491714668,-5.311454406253714,28.21154790971199,1.0875378110810746e-07
161202-v1,H1,Apéry’s Constant (zeta(3)),10,27.7397,5.222618491714668,-3.396706083000862,11.53761221429506,0.0006820217981515777
161217-v1,H1,Apéry’s Constant (zeta(3)),7,27.7397,5.222618491714668,-3.971130579976718,15.769878083226223,7.153235603285884e-05
161217-v1,H1,Apéry’s Constant (zeta(3)),0,27.7397,5.222618491714668,-5.311454406253714,28.21154790971199,1.0875378110810746e-07
161217-v1,H1,Apéry’s Constant (zeta(3)),5,27.7397,5.222618491714668,-4.354080244627288,18.958014776653624,1.3362675617095696e-05
161217-v1,H1,Apéry’s Constant (zeta(3)),10,27.7397,5.222618491714668,-3.396706083000862,11.53761221429506,0.0006820217981515777
161217-v1,H1,Apéry’s Constant (zeta(3)),0,27.7397,5.222618491714668,-5.311454406253714,28.21154790971199,1.0875378110810746e-07
161217-v1,H1,Apéry’s Constant (zeta(3)),13,27.7397,5.222618491714668,-2.822281586025006,7.965273350815824,0.004768328955632758
170208-v1,H1,Apéry’s Constant (zeta(3)),3,27.7397,5.222618491714668,-4.737029909277858,22.43945236139299,2.1687316846943123e-06
170208-v1,H1,Apéry’s Constant (zeta(3)),0,27.7397,5.222618491714668,-5.311454406253714,28.21154790971199,1.0875378110810746e-07
170208-v1,H1,Apéry’s Constant (zeta(3)),1,27.7397,5.222618491714668,-5.119979573928429,26.214190837444338,3.055687516349995e-07
170208-v1,H1,Apéry’s Constant (zeta(3)),5,27.7397,5.222618491714668,-4.354080244627288,18.958014776653624,1.3362675617095696e-05
170208-v1,H1,Apéry’s Constant (zeta(3)),0,27.7397,5.222618491714668,-5.311454406253714,28.21154790971199,1.0875378110810746e-07
170208-v1,H1,Apéry’s Constant (zeta(3)),3,27.7397,5.222618491714668,-4.737029909277858,22.43945236139299,2.1687316846943123e-06
170219-v1,H1,Apéry’s Constant (zeta(3)),7,27.7397,5.222618491714668,-3.971130579976718,15.769878083226223,7.153235603285884e-05
170219-v1,H1,Apéry’s Constant (zeta(3)),0,27.7397,5.222618491714668,-5.311454406253714,28.21154790971199,1.0875378110810746e-07
170219-v1,H1,Apéry’s Constant (zeta(3)),6,27.7397,5.222618491714668,-4.162605412302002,17.327283818525924,3.146368120393948e-05
170219-v1,H1,Apéry’s Constant (zeta(3)),14,27.7397,5.222618491714668,-2.630806753699721,6.921144175312064,0.008518245696490127
170219-v1,H1,Apéry’s Constant (zeta(3)),1,27.7397,5.222618491714668,-5.119979573928429,26.214190837444338,3.055687516349995e-07
170219-v1,H1,Apéry’s Constant (zeta(3)),15,27.7397,5.222618491714668,-2.439331921374436,5.950340222636298,0.014714445939082247
170405-v1,H1,Apéry’s Constant (zeta(3)),0,27.7397,5.222618491714668,-5.311454406253714,28.21154790971199,1.0875378110810746e-07
170405-v1,H1,Apéry’s Constant (zeta(3)),0,27.7397,5.222618491714668,-5.311454406253714,28.21154790971199,1.0875378110810746e-07
170405-v1,H1,Apéry’s Constant (zeta(3)),4,27.7397,5.222618491714668,-4.545555076952573,20.662070957609316,5.4790667008284885e-06
170405-v1,H1,Apéry’s Constant (zeta(3)),3,27.7397,5.222618491714668,-4.737029909277858,22.43945236139299,2.1687316846943123e-06
