Ratio
0.996774541007612
0.998365141102576
1.0019796821267828
1.001894903157753
1.0062674855155265
1.008918736830853
1.0106809525300946
1.0108037386832769
1.012275363469687
1.013194186893057
1.0138474611830226
1.0155429826586992
1.0131357097891331
1.0136763508362108
1.0115125996181424
1.0130194847426919
1.0100898673267946
1.0105994815236683
1.0099577507119195
1.005279363327939
1.005578849902845
1.0026286314720654
1.0005601460923144
1.0001604211298145
0.9946766015647462
0.9964141313453168
0.9944435795069553
0.9913571486047932
0.9922110759088985
0.9892638899411952
0.98857943232419
0.9877605116677317
0.9857438619394093
0.9859243009593478
0.9850147934021278
0.9838683513811212
0.9837171729853204
0.9831636690327311
0.9809721276531841
0.9834725430858042
0.9830132591104352
0.9807874073352456
0.982144005081929
0.9847352330988086
0.9873272776919997
0.9859610767168949
0.9897278447194939
0.988173700171235
0.9935895633627435
0.9957313696304481
0.9961601386279482
0.9985726755996083
1.0000845243184486
1.0011015419097973
1.0062593790991359
1.0082830933911577
1.0067659102160589
1.0143572146564974
1.0149467619755952
1.0179714685837664
1.0190628851756225
1.0197855680045314
1.0187849096019814
1.0226994684163613
1.0192679714370865
1.0228243758590752
1.024665326005286
1.0210195739949754
1.0210640693372661
1.0215709075609745
1.0180364544804434
1.021768924111509
1.0159710701563245
1.0130657328062291
1.0152188495061256
1.0104991434735802
1.0088238206980917
1.0092116157053712
1.0043499492871428
1.002902041874479
1.0016621133168147
0.9987221588372494
0.9959371669165594
0.995983448845494
0.9912335774592069
0.9922755757587929
0.991099786075463
0.9879507466495513
0.9897355899201283
0.9881391287921224
0.9861701120035447
0.9874505860013915
0.9869712389337245
0.9857771216342281
0.9903419027411027
0.9904890543940295
0.990379541139902
0.9934154051276974
0.9938904089596138
0.9950629135684244
0.9995383312782103
0.9987015679879178
1.0009080007995095
1.0050325040087116
1.005244020444723
1.009174650780274
1.0124219394727492
1.0087155197244515
1.0132214914898527
1.0133583591316675
1.0103632167699312
1.0141324410268555
1.0093501854046185
1.0089255833101127
1.0083377256626693
1.004437750785904
1.0031639877111242
1.0027050051653934
0.9975233551115168
0.995171480370503
0.9961441716298778
0.9909230380361274
0.989401901586086
0.987302123086843
0.9845940992060157
0.9804306714026112
0.978375035501865
0.9756276582125275
0.9752800645872751
0.9708013486244281
0.9680029537364775
0.9669908390624787
0.9666823811522358
0.9665666572415146
0.9685438731003425
0.9682796140876995
0.9746013576478662
0.9752334121412781
0.9803047907549522
0.9843247363835015
0.9875961908009451
0.9916263219558725
1.0018306230123395
1.0036795696348115
1.0105482270347654
1.0185317226010737
1.021827626646751
1.0289807204384087
1.0306992077480677
1.0295733391491377
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.125
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.125
1.0
1.0
1.0
1.0
1.0
1.0
1.125
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.125
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.125
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.125
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.125
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.125
1.0
1.0
8.915502549408425
1.8529655228689268
1.046816105794473
1.0568431542249068
1.0254728397846709
1.0161727057101624
1.02748338753034
1.1229697131786662
0.9798379961423764
0.9953143790542214
1.0981668125009494
1.0192802826385738
0.9934997321942737
1.1199398882145657
1.0156546138879765
1.125563498801696
0.9910439594704412
1.0917202520577487
1.0091600348237375
1.0210634828892649
1.0559841134865064
0.9893569161524354
1.0835219083810579
1.0322347813914554
0.9714492082944229
1.0435860677132651
1.0346042261835544
1.0532736414594774
1.0221243683540329
0.9817925392845088
1.0427156148555505
1.060871279533642
1.046814354841365
1.0374209550372615
1.017354051438713
1.0327790571370687
1.017415756590653
1.0442251635342716
0.9739361830148866
1.0112071938299982
1.0527670562253693
0.9710694130777904
0.9922632598727131
1.059175803640759
0.9786288515455831
1.0554921245780733
0.9837079811067654
1.0098031188426713
1.0291505102479024
0.9959991950411098
0.9822492162151718
1.0492165477905382
0.9908323203527393
0.9672708092250176
1.0583696967273486
0.9982032902241431
0.975777771345435
1.0363000377782299
1.0099473569097632
0.9842099145940536
1.0411368780165513
0.9994140376723083
0.9715074063557405
1.0535916618379388
1.0054546388085746
1.0396633490675362
1.0054658397018257
0.9881508042010734
1.0215175961805947
1.0015752884949523
0.9699118513018741
1.0398666328952046
1.0160369241713585
1.050965647719124
1.009095310225663
0.9683447041581029
1.0006150417849806
1.001187384969457
0.9792558092210033
1.012618056992074
1.0278981892514159
1.0346735401908975
1.0213287095409174
1.0156914496947933
1.0070950107620227
1.0220249247507702
1.0088466632616075
0.9666154703438181
1.033276581471602
1.0152132386476935
1.0077132257292014
1.0182647317994116
1.0143889650873645
1.0230779038435285
0.9964656460343247
1.0179671263089387
0.973350742373864
0.9913894351480911
1.028799086076891
0.9877654797564105
1.0255662120531164
1.0275319456979817
0.9722318816119716
1.0149631162183286
1.0197342947820986
1.018582347808753
0.9993861324770472
1.0048508298561492
0.757632052770149
0.814809223298612
52.58198303832609
1.135725726276665
1.0805237771770961
1.1385720656067477
1.0854865937587967
1.1005935194144862
1.0691468494057828
1.087968631448994
1.0418801938861042
1.0793358306881606
1.050221820938685
1.0515029248593426
1.0591263756625509
1.0402169302928526
1.0444312336627148
1.0453821489052955
1.0335426835893178
1.0311846350611167
1.0458105376220734
1.0256860902701008
1.042278712051393
1.0201548975052324
1.0345999533329693
1.014024674853808
1.0298640098398266
1.0118635979046295
0.9997298754253213
1.0325947655440189
1.009225066088712
1.00218659056166
1.0335957188803362
1.0033278518121136
1.0232471962344067
1.0034000342792178
1.0168183132270276
1.002289784277912
0.9947357132247503
1.0201508626744749
1.0010141741860394
1.009515458805764
1.001761153809343
0.9893075622678784
1.0138728588956172
0.9971789245388395
1.005828572528301
0.9989328843936087
0.9799040361765878
1.0155500848527679
1.0007640409504812
0.9945671519423781
0.9956332035452353
0.9799876838303744
1.0129451929115507
0.9903620000973689
0.9777293879097292
1.0090937578764352
0.9959425558135677
0.9755268936076815
0.9952209316946758
0.9690948357839907
1.0017532996554692
0.9910217450784486
0.9678946705644313
0.9933942699190617
0.9863776098634837
0.9674741221737185
0.9699712879521543
0.9679854474682048
0.7441482233973545
0.7740409593914819
-0.05247559618563338
-0.09715810982429968
-0.10488680225220064
-0.14678474095393063
-0.17887070990915382
-0.22153359319855961
-0.23697789058406432
-0.2910567118026803
-0.31768702816633115
-0.33509340592990444
-0.42430502122259295
-0.4165821600505057
-0.4628092630186785
-0.5535456505754586
-0.5847714227372771
-0.6088783165210062
-0.7273318244169918
-0.7728302247156454
-0.856126689798658
-1.0159555033172447
-1.1818193154488934
-1.2283566967036468
-1.6140273332609865
-1.762755305020856
-2.077567140167143
-2.7003197821544345
-3.2451593198247823
-4.902231312796696
-8.811329032189919
-13.770545762688382
-89.9148733013983
-17.6713739968844
-5.988933255748666
-4.62005761402989
-3.842757262032468
-2.6818547065848177
-2.379813956206701
-2.1365839262471504
-1.636657848917781
-1.5521291118951521
-1.32714637223401
-1.1311023422459072
-1.1211536816868717
-1.0592472359824237
-0.9400173341952965
-0.9011347204337083
-0.8420119428694549
-0.7354623005407354
-0.6676681938740234
-0.6483760628160069
-0.5767437841944035
-0.5504896553883878
-0.5606948237940503
-0.5230380847986595
-0.4890957689321029
-0.4853739774278873
-0.44151959410556274
-0.42123771321683107
-0.43113321393553367
-0.40626799302435546
-0.40162882728439925
-0.4036010489348617
-0.38579339081014263
-0.37219783620943575
-0.38427783317097336
-0.3668216618534423
-0.34334995951426417
-0.3517039777101745
-0.3446943849918798
-0.3221785475944865
-0.32950068299516877
-0.333901165596942
-0.31819525088827255
-0.3284023436015278
-0.32809050023252656
-0.3113690797721527
-0.32294547127150264
-0.3188925595758908
-0.30525641740921267
-0.31837902678044183
-0.3143103416637891
-0.3066511341904504
-0.31584566787581386
-0.3121696939125189
-0.3007370607809999
-0.31471884872475786
-0.31676038206300483
-0.29602696868934386
-0.31112763368193685
-0.3113604654344345
-0.30564902124627735
-0.30435857278316836
-0.3022856450436609
-0.30147532929186166
-0.30385055291976754
-0.31312088687706624
-0.3018505524419948
-0.3111002408412919
-0.3254354306635193
-0.31391668465304917
-0.317882304348595
-0.32775340965082456
-0.3200652826871598
-0.3365278068085399
-0.34609051963471243
-0.3462062941531846
-0.3669490838625997
-0.383080895236519
-0.37850350089495377
-0.39591298468999875
-0.42003228692066263
-0.4205370611040737
-0.4500693150711806
-0.47335757936677264
-0.48326516966449357
-0.4969340968003635
-0.5407478929615522
-0.5510015236123601
-0.5974087301139145
-0.6509413504211303
-0.6729967269146947
-0.7077416397915024
-0.8131133071415528
-0.827383724287156
-0.9190015940906282
-0.9567430322999333
-0.9971383197496748
-1.1563658387570264
-1.3910641662115062
-1.6593524814198886
-1.987620618540494
-3.0775987583554936
-4.479300686695451
-34.62193581880562
0.9772424227097758
1.00079623512449
0.9696803791202548
0.9689340993849345
0.9879666867896706
0.9835927031476023
0.8566109339207124
0.809884246928651
0.8399457489884999
0.8397291278572209
0.6759194877200744
0.1659423794573124
5.252181273650423
2.866427382918297
1.1384836359133546
1.0995017631998047
1.109589885052584
1.0561033585299342
1.0980517896942015
1.084432289198603
1.0612513552978293
1.105296753572642
1.085111858959218
1.120722747936888
1.0752956022261124
1.0949002400767784
1.0594340109127856
1.0336057145386128
1.04098269185701
1.0611244423419777
1.0672974411631304
1.056624084948137
1.0257481696373771
1.0312661481518892
1.0439148314673412
1.0214672318614277
1.0241215022132306
1.0419730597580301
1.0181285834531923
1.0162338159875681
1.0379836762558556
1.0333942843744661
1.0332302605400603
1.0185024271384209
1.0439711808683372
1.013271468843653
0.9966372632931598
1.032789888465093
1.0087772409793732
1.0003639604537178
1.023680164915868
1.015824327588397
1.0182332965184127
1.0082753237326076
0.9968116067735767
1.0184813958417938
1.012831789139554
0.991780357701304
1.0133694016154233
1.006783417237413
0.9936692258767078
1.0094885255361619
1.0084821955493977
0.9999567418976821
1.0083407204315182
0.9864394675901775
1.0048575447347992
1.0080530404737016
0.9818878866421197
1.0047023421385064
0.9974659827528298
0.9821141740373017
1.0039104401178065
0.9763399359082838
0.990037913101321
1.0030205776065813
0.9767638513968986
0.9852526493643412
0.9720287293815908
0.9809715543548523
0.9662922253811562
0.9748678272773713
0.9724618807130756
0.9747191248051809
0.9727444779975518
0.969056344888075
0.8655164757314462
0.9869980383399922
0.8383589624886223
0.8437200121326401
0.7987037714995642
0.7959630912444093
0.12431846562193753
0.8
1.0
1.5
1.0
1.5
1.0
1.0
1.0
1.0
1.5
1.0
1.5
1.0
1.0
2.0
1.5
1.0
1.0
1.5
1.0
2.0
0.5
1.5
1.0
1.0
1.5
1.0
1.5
1.0
1.0
1.0
1.0
1.5
1.0
1.5
1.0
1.5
1.0
1.0
1.0
1.0
1.5
1.0
1.5
1.0
1.0
1.0
1.0
1.5
1.0
1.5
1.0
1.0
1.5
1.0
1.0
1.0
1.5
1.0
1.0
1.5
1.0
1.5
1.0
1.0
1.0
1.0
1.5
1.0
1.5
1.0
2.0
0.5
1.5
1.0
1.0
1.5
1.0
1.5
1.0
2.0
0.75
1.5
1.0
1.5
1.0
1.0
1.5
1.0
1.0
1.0
1.5
1.0
1.5
1.0
0.8
0.5
1.5
1.0
1.5
1.0
1.0
1.5
1.0
117.0
0.8
1.0
1.0
1.0
1.0
0.8
1.0
0.75
0.8
1.0
1.0
0.8
0.5
1.5
1.0
1.5
1.0
1.0
0.5
1.5
1.0
1.0
2.0
1.0
1.0
0.5
1.5
1.0
1.0
1.5
1.0
2.0
1.0
1.5
1.0
1.5
1.0
2.0
0.5
0.8
3.0
1.0086206896551724
1.017094017094017
1.0084033613445378
1.0166666666666666
1.0
1.0
1.0081967213114753
1.024390243902439
0.9920634920634921
0.992
0.9838709677419355
0.9836065573770492
1.0
0.9916666666666667
0.9831932773109243
0.9914529914529915
0.9827586206896551
1.0
0.9824561403508771
0.9910714285714286
0.9819819819819819
1.0
0.9724770642201835
0.9905660377358491
0.9904761904761905
0.9903846153846154
0.970873786407767
1.01
1.0
0.9900990099009901
0.98
3.3979591836734695
0.996996996996997
1.0
1.0030120481927711
1.0
1.0
1.003003003003003
0.9940119760479041
1.0030120481927711
1.0
1.006006006006006
1.0
1.0029850746268656
1.0
1.0
1.0
1.0
1.0
1.005952380952381
1.0
1.0059171597633136
1.0029411764705882
1.0
1.0
1.0
1.0087976539589443
1.0
1.002906976744186
0.9971014492753624
1.0
1.0
0.997093023255814
1.0
1.0029154518950438
1.0
1.0
1.0087209302325582
1.0
1.0
1.005763688760807
1.0
1.0
1.0
1.0
1.0
1.002865329512894
1.0
1.0057142857142858
1.0
1.0028409090909092
0.9971671388101983
1.0
1.0
0.9971590909090909
1.002849002849003
1.0
0.9971590909090909
1.002849002849003
1.0085227272727273
1.0
1.0
1.0
1.0
1.0
0.9971830985915493
1.0
1.0056497175141244
1.0056179775280898
1.0
0.9972067039106145
1.0028011204481793
1.0
1.005586592178771
1.0027777777777778
1.002770083102493
1.0027624309392265
1.0082644628099173
1.0
1.005464480874317
1.002717391304348
1.005420054200542
1.0
1.0080862533692723
1.0026737967914439
1.0053333333333334
1.0026525198938991
1.0026455026455026
1.0
1.007915567282322
1.0026178010471205
1.0026109660574412
1.0052083333333333
1.0
1.005181347150259
1.0
1.0
1.0
1.0025773195876289
1.0025706940874035
1.0025641025641026
1.0076726342710998
1.00253807106599
1.0025316455696203
1.005050505050505
1.0
1.5
1.0
2.0
1.0
1.0
1.0
0.8
0.8
1.0
1.0
0.8
1.0
108.5
1.5
1.0
1.0
1.0
1.0
1.5
1.0
1.0
1.0
1.0
1.5
1.0
1.0
1.0
3.0
0.5
1.0
1.5
1.0
1.5
1.0
1.0
1.0
1.0
1.0
1.5
1.0
1.0
1.0
1.0
1.5
1.0
1.5
1.0
2.0
1.0
1.5
1.0
1.5
0.8
0.75
1.5
1.0
2.0
0.5
0.8
0.8
1.0
1.0
0.75
1.5
1.0
1.0
0.8
1.0
1.0
1.0638772117879098
0.8472760528301126
0.718698937606368
0.4581304720450285
0.37996176660513514
4.558143022588337
1.1334566231759584
1.0407494728901607
0.973997085837351
0.8136194404965238
0.38562799007397375
-0.08167179094566852
-0.10873465374576617
-0.12078353828400613
-0.12153898686904928
-0.11188965094110918
-0.09163406232430635
-0.0643752664668868
-0.050423210086480624
-0.08413071189662977
-0.11048573606547106
-0.12968643451654008
-0.14137838659806687
-0.1457935979694832
-0.13894926681988526
-0.1226820420215414
-0.09009467713171902
1.0990314571492452
1.0837323237594776
1.0699672026203884
1.0572644815438217
1.045590359650514
1.0345653068004994
1.0230218351781148
1.01256874620095
1.0050613917222282
0.9953789816058541
0.9846093108524373
0.9751711227768703
0.8588838686314748
0.8356015558683016
0.8091892624592059
0.7706699217115773
0.7234221726838661
0.5175038364190876
0.20792492050001116
1.9154466170700555
0.9971387379314108
15.105818293916581
1.0438401984467212
1.0334152043918092
1.0239668485947633
1.0141286032287575
1.0053691300397696
0.9965413877647622
0.9870614348670561
0.9800576309967598
0.9716349921032561
1.2528421990831742
1.134267560206993
1.1126694157844188
1.092395359670839
1.0755515344749407
1.0596303389522685
1.0470848757822742
1.033904765280806
1.02233647493917
1.0102986063770143
1.0017300502960733
0.9912328082512774
0.9811123182192869
0.9724658878525023
0.988883424980706
1.0479905963284208
1.0880209067504911
1.1294071663157397
1.1435113321264057
1.1306044186245707
1.122148598582084
1.1095244460953233
1.097861959295622
1.0866435106887393
1.0767506736767654
1.0667346149376375
1.0574135276216567
1.0473260066997117
1.0383191719652898
1.029582981694304
1.0208232099814858
1.0119966166556122
1.0027721137522474
0.9939698536006114
0.9852825858201453
0.9742743622898086
1.0
1.0
1.0
1.0
1.0
1.0
1.0
40.375
1.1428571428571428
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0045454545454546
2.425339366515837
1.0
0.9981343283582089
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.1428571428571428
1.0
1.0
1.0
